Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,month_no,Month,year
OD7985,Customer_7985,Food Grains,Organic Staples,Kanyakumari,2017-12-28 16:46:24.028820,West,2442,0.3,661.5,Tamil Nadu,12,December,2017
OD7986,Customer_7986,Fruits & Veggies,Fresh Fruits,Madurai,2015-02-20 02:42:50.039027,South,541,0.18,113.24,Tamil Nadu,2,February,2015
OD7987,Customer_7987,Snacks,Biscuits,Trichy,2017-01-12 11:48:06.700690,South,894,0.14,140.79,Tamil Nadu,1,January,2017
OD7988,Customer_7988,Fruits & Veggies,Frozen Veggies,Perambalur,2017-03-12 15:54:57.388171,East,1931,0.17,605.46,Tamil Nadu,3,March,2017
OD7989,Customer_7989,Food Grains,Organic Staples,Coimbatore,2016-01-16 14:18:50.471329,South,990,0.25,298.48,Tamil Nadu,1,January,2016
OD7990,Customer_7990,Snacks,Biscuits,Dharmapuri,2015-12-14 03:20:09.366556,North,2178,0.23,798.07,Tamil Nadu,12,December,2015
OD7991,Customer_7991,Beverages,Health Drinks,Krishnagiri,2018-11-12 01:20:15.851095,South,1254,0.26,508.55,Tamil Nadu,11,November,2018
OD7992,Customer_7992,Snacks,Namkeen,Madurai,2016-02-22 09:56:26.010207,West,1851,0.11,327.87,Tamil Nadu,2,February,2016
OD7993,Customer_7993,Beverages,Juices,Tirunelveli,2015-06-22 20:08:08.501951,North,2585,0.22,963.94,Tamil Nadu,6,June,2015
OD7994,Customer_7994,Fruits & Veggies,Fresh Vegetables,Coimbatore,2018-06-27 03:14:40.816571,South,1449,0.29,331.22,Tamil Nadu,6,June,2018
OD7995,Customer_7995,Fruits & Veggies,Frozen Veggies,Tirunelveli,2018-12-12 03:40:02.521765,North,2433,0.12,778.76,Tamil Nadu,12,December,2018
OD7996,Customer_7996,Food Grains,Pulses,Vellore,2016-07-15 18:19:03.440408,North,390,0.12,155.06,Tamil Nadu,7,July,2016
OD7997,Customer_7997,Beverages,Soft Drinks,Coimbatore,2016-07-01 03:40:19.813869,South,467,0.24,88.57,Tamil Nadu,7,July,2016
OD7998,Customer_7998,Fruits & Veggies,Frozen Veggies,Kanyakumari,2017-03-30 15:12:35.448814,North,585,0.16,181.55,Tamil Nadu,3,March,2017
OD7999,Customer_7999,Beverages,Juices,Vellore,2018-04-08 08:43:13.815670,West,2702,0.23,724.44,Tamil Nadu,4,April,2018
OD8000,Customer_8000,Fruits & Veggies,Fresh Fruits,Kanyakumari,2017-12-02 06:06:18.264785,West,267,0.21,100.58,Tamil Nadu,12,December,2017
OD8001,Customer_8001,Snacks,Namkeen,Bodi,2018-08-22 16:14:33.251275,South,1984,0.3,682.56,Tamil Nadu,8,August,2018
OD8002,Customer_8002,Bakery,Cakes,Tiruppur,2018-09-30 12:57:34.097868,South,1890,0.28,698.11,Tamil Nadu,9,September,2018
OD8003,Customer_8003,"Eggs, Meat & Fish",Fish,Krishnagiri,2017-09-30 06:49:23.434404,West,2918,0.24,585.88,Tamil Nadu,9,September,2017
OD8004,Customer_8004,Snacks,Chips,Chennai,2017-06-21 18:22:56.883818,South,177,0.15,61.33,Tamil Nadu,6,June,2017
OD8005,Customer_8005,Oil & Masala,Oils,Tirunelveli,2017-03-08 06:43:20.300210,West,2998,0.15,935.47,Tamil Nadu,3,March,2017
OD8006,Customer_8006,Bakery,Pastries,Chennai,2018-12-09 16:03:27.505253,North,1208,0.28,313.88,Tamil Nadu,12,December,2018
OD8007,Customer_8007,Oil & Masala,Spices,Tiruppur,2017-01-03 10:24:06.052236,South,991,0.22,230.33,Tamil Nadu,1,January,2017
OD8008,Customer_8008,Fruits & Veggies,Fresh Fruits,Coimbatore,2016-04-09 14:31:31.323926,East,760,0.26,164.21,Tamil Nadu,4,April,2016
OD8009,Customer_8009,"Eggs, Meat & Fish",Eggs,Trichy,2015-09-23 11:13:40.294205,West,1324,0.19,136.88,Tamil Nadu,9,September,2015
OD8010,Customer_8010,"Eggs, Meat & Fish",Chicken,Dharmapuri,2016-09-14 23:31:19.435604,West,688,0.12,109.63,Tamil Nadu,9,September,2016
OD8011,Customer_8011,Fruits & Veggies,Frozen Veggies,Dharmapuri,2015-11-18 10:11:59.783848,North,2909,0.17,350.95,Tamil Nadu,11,November,2015
OD8012,Customer_8012,Fruits & Veggies,Fresh Vegetables,Salem,2016-04-29 04:23:24.983488,East,664,0.13,263.56,Tamil Nadu,4,April,2016
OD8013,Customer_8013,Beverages,Soft Drinks,Tirunelveli,2016-04-01 17:10:36.565595,East,2959,0.26,1186.65,Tamil Nadu,4,April,2016
OD8014,Customer_8014,Fruits & Veggies,Fresh Fruits,Vellore,2016-08-15 03:39:36.583608,East,401,0.24,158.86,Tamil Nadu,8,August,2016
OD8015,Customer_8015,Food Grains,Pulses,Tirunelveli,2018-04-25 21:29:42.167517,West,2440,0.12,942.5,Tamil Nadu,4,April,2018
OD8016,Customer_8016,Fruits & Veggies,Fresh Vegetables,Bodi,2017-08-08 16:29:58.378865,West,393,0.22,69.74,Tamil Nadu,8,August,2017
OD8017,Customer_8017,Food Grains,Organic Staples,Salem,2018-12-22 12:37:32.296607,East,208,0.27,56.6,Tamil Nadu,12,December,2018
OD8018,Customer_8018,Fruits & Veggies,Fresh Fruits,Bodi,2015-05-10 14:13:30.567397,South,2512,0.24,1049.38,Tamil Nadu,5,May,2015
OD8019,Customer_8019,Beverages,Soft Drinks,Chennai,2018-07-04 03:33:16.157310,East,2747,0.2,1005.19,Tamil Nadu,7,July,2018
OD8020,Customer_8020,Food Grains,Atta & Flour,Tiruppur,2016-03-07 07:03:13.455418,North,2825,0.16,284.3,Tamil Nadu,3,March,2016
OD8021,Customer_8021,Bakery,Breads,Trichy,2018-02-23 09:16:39.699789,East,1617,0.28,421.71,Tamil Nadu,2,February,2018
OD8022,Customer_8022,Food Grains,Atta & Flour,Coimbatore,2015-05-04 14:27:37.880516,East,2240,0.18,232.37,Tamil Nadu,5,May,2015
OD8023,Customer_8023,Snacks,Noodles,Bodi,2016-11-12 20:37:23.650555,East,1808,0.27,358.4,Tamil Nadu,11,November,2016
OD8024,Customer_8024,Beverages,Health Drinks,Tiruppur,2018-06-13 20:09:26.316421,South,527,0.26,133.08,Tamil Nadu,6,June,2018
OD8025,Customer_8025,Oil & Masala,Oils,Krishnagiri,2015-08-15 03:59:29.738817,East,737,0.26,304.02,Tamil Nadu,8,August,2015
OD8026,Customer_8026,Food Grains,Pulses,Vellore,2017-11-29 14:59:20.012008,East,2515,0.3,827.52,Tamil Nadu,11,November,2017
OD8027,Customer_8027,Snacks,Biscuits,Vellore,2016-10-13 21:48:00.216151,West,204,0.25,46.28,Tamil Nadu,10,October,2016
OD8028,Customer_8028,Snacks,Namkeen,Bodi,2015-09-11 11:41:54.920444,East,2356,0.11,640.19,Tamil Nadu,9,September,2015
OD8029,Customer_8029,Snacks,Noodles,Ooty,2018-10-25 09:03:24.262984,North,2621,0.14,1011.93,Tamil Nadu,10,October,2018
OD8030,Customer_8030,Fruits & Veggies,Fresh Vegetables,Dharmapuri,2016-04-25 19:44:30.549384,West,1184,0.11,242.58,Tamil Nadu,4,April,2016
OD8031,Customer_8031,Snacks,Biscuits,Ooty,2018-03-18 21:49:00.738516,South,111,0.14,34.99,Tamil Nadu,3,March,2018
OD8032,Customer_8032,Fruits & Veggies,Fresh Vegetables,Coimbatore,2017-11-05 12:25:26.028219,West,2613,0.11,501.14,Tamil Nadu,11,November,2017
OD8033,Customer_8033,Oil & Masala,Oils,Coimbatore,2017-10-26 17:29:29.198438,South,748,0.2,200.45,Tamil Nadu,10,October,2017
OD8034,Customer_8034,Beverages,Juices,Kanyakumari,2017-12-24 11:05:10.177124,South,974,0.11,105.81,Tamil Nadu,12,December,2017
OD8035,Customer_8035,"Eggs, Meat & Fish",Chicken,Salem,2018-11-16 10:31:52.939057,North,2533,0.19,1008.88,Tamil Nadu,11,November,2018
OD8036,Customer_8036,Fruits & Veggies,Fresh Fruits,Tiruppur,2017-03-06 05:37:54.992494,East,983,0.28,114.93,Tamil Nadu,3,March,2017
OD8037,Customer_8037,Snacks,Biscuits,Coimbatore,2018-01-04 17:04:59.369558,North,654,0.25,116.76,Tamil Nadu,1,January,2018
OD8038,Customer_8038,Snacks,Noodles,Kanyakumari,2016-03-29 05:01:18.895226,West,1559,0.29,337.88,Tamil Nadu,3,March,2016
OD8039,Customer_8039,Bakery,Cookies,Vellore,2018-06-07 20:23:33.629540,South,2801,0.15,892.98,Tamil Nadu,6,June,2018
OD8040,Customer_8040,Snacks,Chips,Krishnagiri,2017-11-24 05:15:00.270189,West,1443,0.21,507.95,Tamil Nadu,11,November,2017
OD8041,Customer_8041,Beverages,Soft Drinks,Perambalur,2016-10-29 12:59:26.496547,South,1994,0.16,255.55,Tamil Nadu,10,October,2016
OD8042,Customer_8042,Food Grains,Organic Staples,Dharmapuri,2015-03-12 13:37:03.116181,West,1088,0.2,125.35,Tamil Nadu,3,March,2015
OD8043,Customer_8043,Food Grains,Rice,Kanyakumari,2018-12-20 18:32:53.461423,South,1679,0.21,637.43,Tamil Nadu,12,December,2018
OD8044,Customer_8044,Snacks,Chips,Salem,2016-09-02 20:29:10.825577,North,452,0.11,157.86,Tamil Nadu,9,September,2016
OD8045,Customer_8045,Bakery,Cakes,Salem,2016-06-29 23:37:13.923746,South,2661,0.15,1040.56,Tamil Nadu,6,June,2016
OD8046,Customer_8046,Fruits & Veggies,Fresh Vegetables,Madurai,2017-01-29 07:02:38.871209,East,1606,0.24,540.88,Tamil Nadu,1,January,2017
OD8047,Customer_8047,Beverages,Health Drinks,Trichy,2016-10-16 02:23:48.760132,North,2951,0.25,1070.78,Tamil Nadu,10,October,2016
OD8048,Customer_8048,Bakery,Cookies,Chennai,2018-08-30 03:04:18.300810,East,2129,0.21,495.34,Tamil Nadu,8,August,2018
OD8049,Customer_8049,Fruits & Veggies,Fresh Fruits,Salem,2015-01-17 05:12:59.225457,West,1946,0.15,596.57,Tamil Nadu,1,January,2015
OD8050,Customer_8050,Beverages,Soft Drinks,Krishnagiri,2018-11-27 13:01:18.895226,West,2490,0.18,950.9,Tamil Nadu,11,November,2018
OD8051,Customer_8051,Snacks,Biscuits,Tirunelveli,2016-12-31 05:15:34.854398,South,2483,0.12,397.88,Tamil Nadu,12,December,2016
OD8052,Customer_8052,Food Grains,Organic Staples,Chennai,2016-01-06 15:52:30.405283,South,2171,0.29,538.38,Tamil Nadu,1,January,2016
OD8053,Customer_8053,Beverages,Health Drinks,Krishnagiri,2017-02-07 22:28:12.464725,West,984,0.27,353.42,Tamil Nadu,2,February,2017
OD8054,Customer_8054,Snacks,Namkeen,Chennai,2016-09-21 16:49:08.303812,North,1565,0.11,448.25,Tamil Nadu,9,September,2016
OD8055,Customer_8055,Oil & Masala,Oils,Bodi,2015-08-10 22:18:15.887120,East,2251,0.13,762.14,Tamil Nadu,8,August,2015
OD8056,Customer_8056,"Eggs, Meat & Fish",Mutton,Chennai,2017-11-16 04:23:42.275592,West,673,0.22,136.29,Tamil Nadu,11,November,2017
OD8057,Customer_8057,Beverages,Health Drinks,Kanyakumari,2015-07-31 06:19:59.639747,North,1788,0.15,199.04,Tamil Nadu,7,July,2015
OD8058,Customer_8058,"Eggs, Meat & Fish",Fish,Krishnagiri,2018-10-03 14:35:42.059441,East,874,0.29,96.32,Tamil Nadu,10,October,2018
OD8059,Customer_8059,Beverages,Water,Tirunelveli,2017-06-05 13:09:57.658360,South,342,0.25,147.05,Tamil Nadu,6,June,2017
OD8060,Customer_8060,"Eggs, Meat & Fish",Fish,Coimbatore,2015-09-03 17:51:23.398378,North,2489,0.15,1071.74,Tamil Nadu,9,September,2015
OD8061,Customer_8061,Oil & Masala,Spices,Tiruppur,2017-01-19 19:07:28.513959,North,2780,0.1,483.58,Tamil Nadu,1,January,2017
OD8062,Customer_8062,Food Grains,Pulses,Chennai,2017-06-10 15:53:30.927649,West,964,0.26,146.15,Tamil Nadu,6,June,2017
OD8063,Customer_8063,Fruits & Veggies,Fresh Vegetables,Salem,2017-08-16 06:50:06.664665,East,2320,0.18,246.73,Tamil Nadu,8,August,2017
OD8064,Customer_8064,"Eggs, Meat & Fish",Chicken,Tirunelveli,2017-07-03 03:53:09.312518,West,1539,0.23,278.47,Tamil Nadu,7,July,2017
OD8065,Customer_8065,Oil & Masala,Spices,Krishnagiri,2017-02-01 05:10:23.596517,South,2250,0.16,488.3,Tamil Nadu,2,February,2017
OD8066,Customer_8066,"Eggs, Meat & Fish",Fish,Tiruppur,2016-08-31 01:51:49.336535,South,2307,0.13,425.49,Tamil Nadu,8,August,2016
OD8067,Customer_8067,Food Grains,Atta & Flour,Tirunelveli,2018-11-20 16:13:06.790753,East,813,0.24,308.2,Tamil Nadu,11,November,2018
OD8068,Customer_8068,"Eggs, Meat & Fish",Chicken,Perambalur,2016-09-23 21:24:56.847793,East,2704,0.19,979.66,Tamil Nadu,9,September,2016
OD8069,Customer_8069,Oil & Masala,Spices,Perambalur,2018-08-25 14:22:17.976583,East,675,0.15,86.64,Tamil Nadu,8,August,2018
OD8070,Customer_8070,Snacks,Namkeen,Chennai,2017-02-07 04:56:16.283398,West,2343,0.13,806.14,Tamil Nadu,2,February,2017
OD8071,Customer_8071,Oil & Masala,Spices,Trichy,2016-11-27 07:45:44.040828,East,1088,0.22,307.04,Tamil Nadu,11,November,2016
OD8072,Customer_8072,Bakery,Cookies,Chennai,2018-01-22 09:21:50.957670,East,1514,0.25,221.43,Tamil Nadu,1,January,2018
OD8073,Customer_8073,Food Grains,Organic Staples,Tiruppur,2018-07-22 20:22:50.399279,West,169,0.16,60.64,Tamil Nadu,7,July,2018
OD8074,Customer_8074,Snacks,Chips,Chennai,2015-04-15 11:06:53.929750,South,942,0.25,122.57,Tamil Nadu,4,April,2015
OD8075,Customer_8075,Bakery,Cakes,Dharmapuri,2017-06-24 13:00:18.372861,South,2394,0.14,387.83,Tamil Nadu,6,June,2017
OD8076,Customer_8076,Food Grains,Pulses,Salem,2018-08-27 08:26:56.811768,North,2476,0.17,376.92,Tamil Nadu,8,August,2018
OD8077,Customer_8077,Snacks,Namkeen,Erode,2017-12-11 00:29:32.440708,South,2305,0.25,988.07,Tamil Nadu,12,December,2017
OD8078,Customer_8078,"Eggs, Meat & Fish",Fish,Bodi,2018-08-01 18:49:10.465325,East,1017,0.23,350.21,Tamil Nadu,8,August,2018
OD8079,Customer_8079,Snacks,Noodles,Trichy,2016-06-08 12:10:18.192734,South,2845,0.15,694.04,Tamil Nadu,6,June,2016
OD8080,Customer_8080,Oil & Masala,Oils,Tirunelveli,2018-10-21 17:23:43.356349,West,842,0.12,326.5,Tamil Nadu,10,October,2018
OD8081,Customer_8081,Bakery,Breads,Tiruppur,2016-02-05 04:10:44.130891,South,2732,0.11,479.7,Tamil Nadu,2,February,2016
OD8082,Customer_8082,"Eggs, Meat & Fish",Chicken,Tiruppur,2018-06-14 13:41:22.497748,South,154,0.27,65.59,Tamil Nadu,6,June,2018
OD8083,Customer_8083,Oil & Masala,Spices,Trichy,2015-02-21 20:47:28.874211,North,2633,0.12,905.62,Tamil Nadu,2,February,2015
OD8084,Customer_8084,Food Grains,Rice,Tiruppur,2017-10-04 09:00:14.049834,North,1937,0.12,573.07,Tamil Nadu,10,October,2017
OD8085,Customer_8085,Snacks,Noodles,Trichy,2015-08-25 23:28:09.222455,East,1476,0.15,558.12,Tamil Nadu,8,August,2015
OD8086,Customer_8086,Oil & Masala,Masalas,Ooty,2017-07-26 16:25:30.351245,West,509,0.19,165.77,Tamil Nadu,7,July,2017
OD8087,Customer_8087,"Eggs, Meat & Fish",Mutton,Trichy,2017-12-11 03:59:55.676973,East,2874,0.26,1179.74,Tamil Nadu,12,December,2017
OD8088,Customer_8088,Bakery,Pastries,Tiruppur,2015-04-20 03:19:17.490243,West,1138,0.15,444.05,Tamil Nadu,4,April,2015
OD8089,Customer_8089,Bakery,Breads,Tiruppur,2016-12-05 22:38:34.980486,West,246,0.21,41.63,Tamil Nadu,12,December,2016
OD8090,Customer_8090,Snacks,Noodles,Vellore,2016-08-27 03:11:21.957370,North,1613,0.12,296.6,Tamil Nadu,8,August,2016
OD8091,Customer_8091,Oil & Masala,Masalas,Tiruppur,2017-09-15 16:10:39.807865,South,1779,0.19,218.43,Tamil Nadu,9,September,2017
OD8092,Customer_8092,"Eggs, Meat & Fish",Fish,Chennai,2018-10-06 02:12:17.075953,South,1148,0.14,203.28,Tamil Nadu,10,October,2018
OD8093,Customer_8093,Beverages,Water,Kanyakumari,2018-07-08 09:14:30.009006,North,1814,0.14,399.48,Tamil Nadu,7,July,2018
OD8094,Customer_8094,Food Grains,Pulses,Perambalur,2015-09-18 22:31:39.969978,East,2480,0.17,273.02,Tamil Nadu,9,September,2015
OD8095,Customer_8095,Food Grains,Rice,Perambalur,2015-05-19 01:35:58.270789,South,1297,0.25,272.68,Tamil Nadu,5,May,2015
OD8096,Customer_8096,"Eggs, Meat & Fish",Chicken,Erode,2015-07-08 14:49:58.018613,East,1898,0.25,702.34,Tamil Nadu,7,July,2015
OD8097,Customer_8097,Beverages,Soft Drinks,Erode,2018-02-14 07:52:39.051335,South,2437,0.18,960.46,Tamil Nadu,2,February,2018
OD8098,Customer_8098,Bakery,Pastries,Coimbatore,2015-07-03 05:05:38.276793,East,2717,0.12,280.14,Tamil Nadu,7,July,2015
OD8099,Customer_8099,Snacks,Biscuits,Vellore,2016-02-04 10:38:47.949564,West,2938,0.16,301.15,Tamil Nadu,2,February,2016
OD8100,Customer_8100,Fruits & Veggies,Fresh Fruits,Trichy,2016-10-27 04:53:14.716301,West,126,0.2,19.05,Tamil Nadu,10,October,2016
OD8101,Customer_8101,Fruits & Veggies,Fresh Vegetables,Tirunelveli,2015-10-24 00:04:36.673671,South,1224,0.27,496.21,Tamil Nadu,10,October,2015
OD8102,Customer_8102,Snacks,Namkeen,Krishnagiri,2018-05-13 06:45:47.283098,East,2535,0.29,669.87,Tamil Nadu,5,May,2018
OD8103,Customer_8103,"Eggs, Meat & Fish",Chicken,Salem,2017-06-11 05:55:03.872710,East,1190,0.23,528.38,Tamil Nadu,6,June,2017
OD8104,Customer_8104,Beverages,Soft Drinks,Vellore,2018-01-07 01:11:11.149804,West,349,0.17,143.29,Tamil Nadu,1,January,2018
OD8105,Customer_8105,Beverages,Health Drinks,Bodi,2017-07-07 20:05:32.873011,East,241,0.24,99.18,Tamil Nadu,7,July,2017
OD8106,Customer_8106,Food Grains,Pulses,Erode,2018-11-15 13:29:33.521465,North,366,0.17,53.06,Tamil Nadu,11,November,2018
OD8107,Customer_8107,Bakery,Breads,Madurai,2017-08-15 23:49:20.192134,East,314,0.23,83.63,Tamil Nadu,8,August,2017
OD8108,Customer_8108,Oil & Masala,Masalas,Chennai,2016-01-24 15:10:08.465926,West,588,0.15,263.28,Tamil Nadu,1,January,2016
OD8109,Customer_8109,Beverages,Water,Kanyakumari,2017-05-30 09:53:41.735214,North,595,0.15,90.54,Tamil Nadu,5,May,2017
OD8110,Customer_8110,Snacks,Namkeen,Tirunelveli,2017-05-21 15:30:27.559291,North,579,0.12,174.27,Tamil Nadu,5,May,2017
OD8111,Customer_8111,Oil & Masala,Oils,Tirunelveli,2015-10-15 09:11:45.734013,East,2790,0.18,615.19,Tamil Nadu,10,October,2015
OD8112,Customer_8112,Fruits & Veggies,Frozen Veggies,Chennai,2016-02-28 16:43:05.169618,West,100,0.22,23.58,Tamil Nadu,2,February,2016
OD8113,Customer_8113,Oil & Masala,Masalas,Bodi,2016-05-13 22:32:31.846292,West,2003,0.26,824.79,Tamil Nadu,5,May,2016
OD8114,Customer_8114,Bakery,Pastries,Chennai,2017-11-20 17:05:42.599819,West,940,0.26,287.42,Tamil Nadu,11,November,2017
OD8115,Customer_8115,Snacks,Noodles,Tiruppur,2016-06-23 09:49:48.291804,North,2527,0.3,923.8,Tamil Nadu,6,June,2016
OD8116,Customer_8116,Bakery,Breads,Chennai,2016-04-20 17:00:57.280096,West,943,0.12,316.5,Tamil Nadu,4,April,2016
OD8117,Customer_8117,Oil & Masala,Oils,Salem,2018-12-26 21:49:09.384569,North,1985,0.2,566.03,Tamil Nadu,12,December,2018
OD8118,Customer_8118,"Eggs, Meat & Fish",Mutton,Madurai,2018-02-23 12:47:02.936055,North,2449,0.2,923.52,Tamil Nadu,2,February,2018
OD8119,Customer_8119,Beverages,Soft Drinks,Vellore,2018-01-01 08:26:04.935454,South,749,0.26,329.38,Tamil Nadu,1,January,2018
OD8120,Customer_8120,Snacks,Chips,Kanyakumari,2016-05-31 07:48:36.961873,East,1540,0.15,675.12,Tamil Nadu,5,May,2016
OD8121,Customer_8121,"Eggs, Meat & Fish",Fish,Salem,2017-05-03 19:43:12.734914,West,1993,0.11,749.98,Tamil Nadu,5,May,2017
OD8122,Customer_8122,Oil & Masala,Masalas,Tirunelveli,2017-07-04 21:57:48.147703,North,2956,0.16,799.79,Tamil Nadu,7,July,2017
OD8123,Customer_8123,Beverages,Water,Coimbatore,2016-07-17 19:24:28.748123,East,1401,0.3,220.1,Tamil Nadu,7,July,2016
OD8124,Customer_8124,Food Grains,Pulses,Chennai,2016-12-16 04:05:41.519063,North,2486,0.28,287.29,Tamil Nadu,12,December,2016
OD8125,Customer_8125,"Eggs, Meat & Fish",Fish,Tiruppur,2015-03-10 02:00:28.099669,East,1582,0.18,286.35,Tamil Nadu,3,March,2015
OD8126,Customer_8126,"Eggs, Meat & Fish",Chicken,Dharmapuri,2016-07-04 15:49:37.484238,North,1825,0.28,399.84,Tamil Nadu,7,July,2016
OD8127,Customer_8127,Oil & Masala,Spices,Trichy,2016-03-30 02:03:38.312818,West,1454,0.11,211.48,Tamil Nadu,3,March,2016
OD8128,Customer_8128,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2015-08-30 19:10:56.019213,South,1393,0.16,248.88,Tamil Nadu,8,August,2015
OD8129,Customer_8129,Oil & Masala,Masalas,Madurai,2015-06-07 18:58:15.166616,South,2813,0.25,363.55,Tamil Nadu,6,June,2015
OD8130,Customer_8130,"Eggs, Meat & Fish",Eggs,Chennai,2016-04-02 07:12:09.510657,South,1295,0.14,366.86,Tamil Nadu,4,April,2016
OD8131,Customer_8131,Beverages,Soft Drinks,Chennai,2018-06-09 03:57:02.755929,North,503,0.14,72.54,Tamil Nadu,6,June,2018
OD8132,Customer_8132,Fruits & Veggies,Fresh Vegetables,Salem,2017-08-12 11:40:02.521765,East,1591,0.27,572.71,Tamil Nadu,8,August,2017
OD8133,Customer_8133,Oil & Masala,Spices,Tirunelveli,2018-01-26 11:32:41.573101,West,2394,0.22,518.13,Tamil Nadu,1,January,2018
OD8134,Customer_8134,Snacks,Namkeen,Perambalur,2016-11-02 15:10:17.111978,West,1646,0.3,551.78,Tamil Nadu,11,November,2016
OD8135,Customer_8135,Oil & Masala,Spices,Ooty,2015-03-24 06:08:02.017412,North,2706,0.13,1106.43,Tamil Nadu,3,March,2015
OD8136,Customer_8136,"Eggs, Meat & Fish",Chicken,Krishnagiri,2015-02-12 05:21:55.280696,South,2925,0.17,380.56,Tamil Nadu,2,February,2015
OD8137,Customer_8137,"Eggs, Meat & Fish",Fish,Erode,2017-05-20 21:58:31.377964,North,1952,0.16,870.89,Tamil Nadu,5,May,2017
OD8138,Customer_8138,Food Grains,Organic Staples,Perambalur,2016-08-07 20:20:14.770339,East,210,0.28,68.43,Tamil Nadu,8,August,2016
OD8139,Customer_8139,Oil & Masala,Spices,Vellore,2015-05-01 16:19:53.155208,South,912,0.15,108.23,Tamil Nadu,5,May,2015
OD8140,Customer_8140,"Eggs, Meat & Fish",Eggs,Dharmapuri,2017-06-10 08:52:44.455118,North,1029,0.17,215.99,Tamil Nadu,6,June,2017
OD8141,Customer_8141,Snacks,Noodles,Ooty,2016-07-10 15:35:30.171119,East,985,0.13,404.03,Tamil Nadu,7,July,2016
OD8142,Customer_8142,Bakery,Cookies,Salem,2017-05-27 04:45:10.537376,South,1008,0.26,311.15,Tamil Nadu,5,May,2017
OD8143,Customer_8143,Fruits & Veggies,Fresh Vegetables,Krishnagiri,2017-10-26 03:27:56.253377,West,2938,0.15,589.15,Tamil Nadu,10,October,2017
OD8144,Customer_8144,Bakery,Cakes,Tiruppur,2018-11-01 16:22:46.076253,East,2439,0.11,1046.75,Tamil Nadu,11,November,2018
OD8145,Customer_8145,Fruits & Veggies,Fresh Fruits,Tiruppur,2017-07-18 12:03:49.120384,West,2082,0.19,781.87,Tamil Nadu,7,July,2017
OD8146,Customer_8146,Snacks,Chips,Perambalur,2016-11-16 12:17:04.557190,East,274,0.18,97.94,Tamil Nadu,11,November,2016
OD8147,Customer_8147,Oil & Masala,Oils,Salem,2018-03-13 08:34:17.760432,South,2256,0.14,927.1,Tamil Nadu,3,March,2018
OD8148,Customer_8148,Food Grains,Pulses,Kanyakumari,2015-02-11 04:49:12.626838,North,1463,0.13,540.47,Tamil Nadu,2,February,2015
OD8149,Customer_8149,"Eggs, Meat & Fish",Mutton,Kanyakumari,2017-05-13 04:07:59.855899,North,2995,0.28,600.07,Tamil Nadu,5,May,2017
OD8150,Customer_8150,"Eggs, Meat & Fish",Eggs,Tiruppur,2017-11-10 18:39:22.533773,North,1137,0.11,346.06,Tamil Nadu,11,November,2017
OD8151,Customer_8151,"Eggs, Meat & Fish",Eggs,Bodi,2018-03-25 11:36:26.370459,North,2840,0.12,1121.23,Tamil Nadu,3,March,2018
OD8152,Customer_8152,Oil & Masala,Masalas,Salem,2016-10-30 13:32:09.150405,East,2190,0.15,357.62,Tamil Nadu,10,October,2016
OD8153,Customer_8153,Fruits & Veggies,Fresh Fruits,Chennai,2018-06-18 22:52:59.585710,North,560,0.29,87.95,Tamil Nadu,6,June,2018
OD8154,Customer_8154,Snacks,Namkeen,Dharmapuri,2017-03-01 13:25:31.432002,North,2852,0.12,443.89,Tamil Nadu,3,March,2017
OD8155,Customer_8155,"Eggs, Meat & Fish",Mutton,Ooty,2018-04-18 03:39:10.645451,East,248,0.26,41.66,Tamil Nadu,4,April,2018
OD8156,Customer_8156,Bakery,Cookies,Madurai,2017-10-20 10:42:50.039027,East,437,0.28,59.49,Tamil Nadu,10,October,2017
OD8157,Customer_8157,"Eggs, Meat & Fish",Eggs,Krishnagiri,2015-09-14 09:49:39.645752,South,1102,0.18,433.27,Tamil Nadu,9,September,2015
OD8158,Customer_8158,Oil & Masala,Spices,Kanyakumari,2016-07-30 05:27:23.830681,East,2371,0.16,916.18,Tamil Nadu,7,July,2016
OD8159,Customer_8159,Snacks,Namkeen,Dharmapuri,2016-10-23 20:14:20.282197,West,1233,0.24,188.62,Tamil Nadu,10,October,2016
OD8160,Customer_8160,Food Grains,Organic Staples,Ooty,2018-06-29 07:50:29.360552,South,453,0.24,157.16,Tamil Nadu,6,June,2018
OD8161,Customer_8161,Snacks,Namkeen,Bodi,2015-07-12 20:31:11.870309,South,1207,0.26,385.57,Tamil Nadu,7,July,2015
OD8162,Customer_8162,Bakery,Cookies,Kanyakumari,2015-09-16 03:54:18.480936,North,2702,0.27,531.4,Tamil Nadu,9,September,2015
OD8163,Customer_8163,"Eggs, Meat & Fish",Chicken,Tirunelveli,2018-10-01 06:29:30.279195,North,2213,0.15,397.41,Tamil Nadu,10,October,2018
OD8164,Customer_8164,"Eggs, Meat & Fish",Fish,Kanyakumari,2016-09-18 22:11:46.814770,West,2014,0.24,378.04,Tamil Nadu,9,September,2016
OD8165,Customer_8165,Beverages,Water,Coimbatore,2018-02-21 18:42:24.100870,North,2768,0.13,984.63,Tamil Nadu,2,February,2018
OD8166,Customer_8166,Fruits & Veggies,Fresh Fruits,Erode,2018-06-01 13:36:54.470129,East,1209,0.2,256.02,Tamil Nadu,6,June,2018
